timestamp, index, power.draw [W], temperature.gpu, clocks.current.sm [MHz], clocks.current.memory [MHz], utilization.gpu [%], utilization.memory [%]
2026/09/20 16:25:25.141, 0, 183.61 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:25.141, 1, 185.56 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:25.142, 2, 179.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:25.142, 3, 181.30 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:25.142, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:25.142, 5, 179.35 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:25.142, 6, 180.17 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:25.142, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:26.142, 0, 183.61 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:26.142, 1, 185.64 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:26.142, 2, 179.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:26.142, 3, 181.23 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:26.142, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:26.142, 5, 179.43 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:26.142, 6, 180.17 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:26.142, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:27.142, 0, 183.61 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:27.142, 1, 185.15 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:27.142, 2, 179.47 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:27.142, 3, 181.27 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:27.142, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:27.142, 5, 179.39 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:27.142, 6, 180.17 W, 28, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:27.142, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:28.142, 0, 183.61 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:28.142, 1, 185.03 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:28.142, 2, 179.47 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:28.142, 3, 181.28 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:28.142, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:28.142, 5, 179.43 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:28.142, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:28.142, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:29.143, 0, 183.61 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:29.143, 1, 185.01 W, 40, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:29.143, 2, 179.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:29.143, 3, 181.26 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:29.143, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:29.143, 5, 179.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:29.143, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:29.143, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:30.143, 0, 183.61 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:30.143, 1, 184.66 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:30.143, 2, 179.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:30.143, 3, 181.28 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:30.143, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:30.143, 5, 179.47 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:30.143, 6, 180.16 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:30.143, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:31.143, 0, 183.61 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:31.143, 1, 184.00 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:31.143, 2, 179.45 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:31.143, 3, 181.29 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:31.143, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:31.143, 5, 179.47 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:31.143, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:31.143, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:32.143, 0, 183.61 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:32.143, 1, 183.88 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:32.143, 2, 179.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:32.143, 3, 181.29 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:32.143, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:32.143, 5, 179.47 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:32.144, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:32.144, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:33.144, 0, 183.61 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:33.144, 1, 183.85 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:33.144, 2, 179.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:33.144, 3, 181.29 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:33.144, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:33.144, 5, 179.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:33.144, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:33.144, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:34.144, 0, 183.61 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:34.144, 1, 183.80 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:34.144, 2, 179.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:34.144, 3, 181.28 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:34.144, 4, 181.34 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:34.144, 5, 179.47 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:34.144, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:34.144, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:35.144, 0, 183.53 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:35.144, 1, 183.72 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:35.144, 2, 179.47 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:35.144, 3, 181.29 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:35.144, 4, 181.30 W, 33, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:35.144, 5, 179.46 W, 31, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:35.144, 6, 180.17 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:35.144, 7, 182.13 W, 29, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:36.144, 0, 183.61 W, 38, 120 MHz, 3996 MHz, 0 %, 0 %
2026/09/20 16:25:36.144, 1, 183.70 W, 39, 120 MHz, 3996 MHz, 0 %, 0 %
