pair_id,kind,label,concurrency,baseline_case,comparison_case,metric,baseline_value,comparison_value,absolute_change,percent_change
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,duration_s,450.5899540418759,440.251548781991,-10.3384052598849,-2.2944153918984383093689660626581481975444433718880
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,output_tok_s,1306.3762179333770058607291937988406424911087323955,1337.0537857925623307388992767906347387635187826746,30.6775678591853248781700829917940962724100502791,2.3482950346199450900795345279822041986974868205500
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,output_tok_s_gpu,163.29702724167212573259114922485508031138859154944,167.13172322407029134236240959882934234543984783432,3.83469598239816560977126037397426203405125628488,2.3482950346199450900795345279822041986974868205500
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,interactivity_tok_s_user,174.33896916563848548337569955641128764006424095914,181.95292363232338700722770163654187944292251359008,7.61395446668490152385200208013059180285827263094,4.3673279147652443153671272598204539211177622805800
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,mean_ttft_ms,1893.905886367429,2053.6353800504003,159.7294936829713,8.4338664784097317461446395622246992849207191103500
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,median_ttft_ms,270.50123107619584,283.05530454963446,12.55407347343862,4.6410411603274144446103388762943624335524556896000
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,std_ttft_ms,3553.0727976537755,3813.650874849843,260.5780771960675,7.3338794906802015824391244158176110162841207469400
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,p90_ttft_ms,7156.439249962573,5686.651548510422,-1469.787701452151,-20.537974963734062968391393076482551664037882032064
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,p99_ttft_ms,16138.580388501257,17238.229992636465,1099.649604135208,6.8137938880839150371644646914662722267532872658000
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,p99.9_ttft_ms,19327.449352119147,18581.726244029134,-745.723108090013,-3.8583627591203524294372750489301003855371595920540
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,mean_tpot_ms,5.751499461254841,5.575894176367313,-0.175605284887528,-3.0532087513960243816469838230515485734737723050250
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,median_tpot_ms,5.7359522359565265,5.495927078482805,-0.2400251574737215,-4.1845738527788654464989484976925411129791068724090
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,std_tpot_ms,0.35398552972788133,0.3742034519428938,0.02021792221501247,5.7115109283010968202563529256955441573865471309900
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,p90_tpot_ms,6.20186164954308,6.070599174832708,-0.131262474710372,-2.1165011754179120904884991093579143309409067866090
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,p99_tpot_ms,6.6195918372903675,6.7090026979150155,0.0894108606246480,1.3507005087680303256166304554627048459549052179200
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,p99.9_tpot_ms,6.6229658515273755,6.749088079636181,0.1261222281088055,1.9043164487964170480905239928066686122539674766700
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,mean_itl_ms,582.6722228291537,581.5504472270184,-1.1217756021353,-0.19252258099563083279079504695768895067278230933200
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,median_itl_ms,366.5433321148157,323.6968768760562,-42.8464552387595,-11.689328787281912777390467130704670254542106338073
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,std_itl_ms,808.1498413862307,992.3089580720864,184.1591166858557,22.787743962179711296963005379068150504454214058260
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,p90_itl_ms,1197.9072191752493,1184.4322900287807,-13.4749291464686,-1.1248725219091670554046338124265671593852485197480
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,p99_itl_ms,2547.404403006657,2609.8331336863384,62.4287306796814,2.4506800179036299730855162282096321392237180956300
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,p99.9_itl_ms,4700.281673604661,10671.820332037527,5971.538658432866,127.04640004804805592776380285979137982588638033802
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,mean_e2el_ms,44217.75928173447,43060.2111198823,-1157.54816185217,-2.6178354142208456793855061620498337727417612558900
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,median_e2el_ms,43753.27569805086,42068.16390319727,-1685.11179485359,-3.8513957365908927702530572524472960549793788955690
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,std_e2el_ms,5118.949819592154,5235.346902138539,116.397082546385,2.2738469148669793697725362871488843456895859715300
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,p90_e2el_ms,50601.5487536788,49324.589852383375,-1276.958901295425,-2.5235569518069116152436487144050440770243563710970
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,p99_e2el_ms,58720.055189230465,59687.26187522522,967.206685994755,1.6471488027009641959753492950105977313495774377000
precision-8-c8,precision,TP=EP=DP8: W4A16 / W4A4 - 1,8,w4a4-tp8-ep8-dp8-c8,w4a16-tp8-ep8-dp8-c8,p99.9_e2el_ms,60470.79055269856,61153.354944006554,682.564391307994,1.1287505671240707612938866665172573834856734796800
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,duration_s,511.66867648018524,498.3344054943882,-13.33427098579704,-2.6060362102923100903524854609424440990029294936430
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,output_tok_s,2306.1016908774849568895420820711048995905053150546,2367.8076147068028654750622798820037612318578487298,61.7059238293179085855201978108988616413525336752,2.6757676850684953822540502521777683664371658571300
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,output_tok_s_gpu,288.26271135968561961119276025888811244881316438182,295.97595183835035818438278498525047015398223109122,7.71324047866473857319002472636235770516906670940,2.6757676850684953822540502521777683664371658571300
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,interactivity_tok_s_user,160.06859739758612418212379256618852367899910444228,161.64650830553988557663274317280106978871195279319,1.57791090795376139450895060661254610971284835091,0.9857716838952926933099809652685960496775117027400
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,mean_ttft_ms,2365.4447184642777,2484.2567260726355,118.8120076083578,5.0228190361385554605826871788420418865133368674300
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,median_ttft_ms,276.3883024454117,340.055319480598,63.6670170351863,23.035351522433156083051083011041747813229723215780
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,std_ttft_ms,4234.0104808378765,3633.422438508677,-600.5880423291995,-14.184850156779677455501478253888383303152780577741
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,p90_ttft_ms,8230.650248564778,8857.837082492188,627.186833927410,7.6201371092979668796254398758967777873399887462700
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,p99_ttft_ms,17543.507468961176,13680.488937227052,-3863.018531734124,-22.019647659219592674756112161917689966959154625779
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,p99.9_ttft_ms,21713.316304323293,15773.847048561567,-5939.469255761726,-27.354040131488945784749368806063657216946019120975
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,mean_tpot_ms,6.354606145989557,6.251664539399282,-0.102941606590275,-1.6199525859717092787476907085718797802059117796570
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,median_tpot_ms,6.247321562493308,6.186338390371086,-0.060983172122222,-0.97614908264596511069395858371437302989671689151400
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,std_tpot_ms,0.5727087076806494,0.5053122120838421,-0.0673964955968073,-11.768023550706785100484873797153621659346739615290
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,p90_tpot_ms,6.873942218106979,6.77681842888095,-0.097123789226029,-1.4129270532736017940102858388150875828687975080490
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,p99_tpot_ms,8.906047412355665,7.859265435041484,-1.046781977314181,-11.753608855281238054393416075313407019124193395047
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,p99.9_tpot_ms,9.588163931476348,9.154318777319036,-0.433845154157312,-4.5247990883121062695022777456030469907531537981640
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,mean_itl_ms,658.1654620955799,653.1482645943659,-5.0171975012140,-0.76230033177969981432804122091187345365346020920100
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,median_itl_ms,380.7681812904775,339.0592592768371,-41.7089220136404,-10.953888497794887577231106776185301001872932833714
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,std_itl_ms,1047.9352038164882,1313.6434879673875,265.7082841508993,25.355411592550093603964596142560766738393095260060
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,p90_itl_ms,1348.505481379107,1284.4202871434393,-64.0851942356677,-4.7523124763370057626286405552601116680348182032090
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,p99_itl_ms,2939.1312771895937,3187.6559658162296,248.5246886266359,8.4557192308972318506115640555938006534687241318000
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,p99.9_itl_ms,13285.183260788972,23092.80947854812,9807.626217759148,73.823793208078779202706735519648530724414851573320
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,mean_e2el_ms,49218.598369305255,48584.277518684394,-634.320850620861,-1.2887828415212441458078985267958435863519853085240
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,median_e2el_ms,48647.62058202177,47509.84448287636,-1137.77609914541,-2.3388114064634990471049733617112209849934063260030
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,std_e2el_ms,6142.6318355542535,5965.312338250275,-177.3194973039785,-2.8867023460145052175771900925573835683145327570200
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,p90_e2el_ms,57376.44326495938,56868.53198544122,-507.91127951816,-0.88522614964589262234393078771331209438286736816000
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,p99_e2el_ms,66923.6359663913,62523.29192562959,-4400.34404076171,-6.5751718017406283264878234535318928592391084001820
precision-8-c16,precision,TP=EP=DP8: W4A16 / W4A4 - 1,16,w4a4-tp8-ep8-dp8-c16,w4a16-tp8-ep8-dp8-c16,p99.9_e2el_ms,71280.57538619734,70873.10539727058,-407.46998892676,-0.57164239586884964500108589528965402043427803139900
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,duration_s,573.5268715908751,577.5146018210799,3.9877302302048,0.6952996324554856997151954570446166816117956813100
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,output_tok_s,4138.5384322378867057435491439338503552402373453264,4109.9618823756681237833753998728051293199722091502,-28.5765498622185819601737440610452259202651361762,-0.69049859823981399217837844983520380335311356857500
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,output_tok_s_gpu,517.3173040297358382179436429917312944050296681658,513.74523529695851547292192498410064116499652614378,-3.57206873277732274502171800763065324003314202202,-0.69049859823981399217837844983520380335311356857400
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,interactivity_tok_s_user,141.14213185077015433114679483781547070395110197065,137.82979900401944533815431208262662535127769215933,-3.31233284675070899299248275518884535267340981132,-2.3468065866065030393134837116896460743381646014120
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,mean_ttft_ms,2326.5789456039784,1953.1855700231972,-373.3933755807812,-16.049030972548774592151029373246549654816697455312
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,median_ttft_ms,308.78537613898516,322.41721684113145,13.63184070214629,4.4146652515080767415381410834204882015469220279100
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,std_ttft_ms,3974.2117325267695,3115.748042401748,-858.4636901250215,-21.600854405892906443927481370281844511025493069489
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,p90_ttft_ms,6547.373936977245,5380.766803724695,-1166.607133252550,-17.817939596575763321263329501868246060254769887157
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,p99_ttft_ms,21019.085729257207,14784.076358075257,-6235.009371181950,-29.663561258058053777087701898784933751564471938434
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,p99.9_ttft_ms,22457.993105326794,19360.201840545124,-3097.791264781670,-13.793713669129710828416002636382438271055210454774
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,mean_tpot_ms,7.151156989491719,7.2943831885699115,0.1432261990781925,2.0028395305634669445893858837047902155418006668000
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,median_tpot_ms,7.085056650960196,7.255325098245537,0.170268447285341,2.4032051636773506976345295093066214655152855122600
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,std_tpot_ms,0.6679206416527381,0.49563262075717296,-0.17228802089556514,-25.794684301004167917701335631157225776851132895513
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,p90_tpot_ms,7.827083429635284,7.8931443475985725,0.0660609179632885,0.8440042648985372907257658970072251337805002957400
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,p99_tpot_ms,9.285203548022814,8.657559034211317,-0.627644513811497,-6.7596204064384487115443377279740413375237296651370
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,p99.9_tpot_ms,11.972238002952782,9.120189469332141,-2.852048533620641,-23.822183729702198092139705551551475669133768521035
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,mean_itl_ms,727.9612247085001,766.3871132197527,38.4258885112526,5.2785625397341190150289141011171672743754231535700
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,median_itl_ms,438.18982341326773,426.6859358176589,-11.50388759560883,-2.6253205759092280996943660583077842163716667960370
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,std_itl_ms,977.8764733954293,1420.5489282960066,442.6724549005773,45.268749882437492615810852012567793781318150296180
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,p90_itl_ms,1496.2650070432571,1548.472448810935,52.2074417676779,3.4891841700451249084367185413454382966701073435300
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,p99_itl_ms,3472.831953666172,3671.3111927174027,198.4792390512307,5.7151984806434902085666121031508382006699993681400
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,p99.9_itl_ms,10219.975818137329,21816.092646681962,11596.116828544633,113.46520808752868973163628796443832448705424611373
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,mean_e2el_ms,55394.95203883271,56086.460176653054,691.508137820344,1.2483233803245938399880794470939609691157394799300
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,median_e2el_ms,54082.228483399376,55283.8681275025,1201.639644103124,2.2218752403517712928561992035276366070392563228400
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,std_e2el_ms,7591.8242830351355,6317.303687343355,-1274.5205956917805,-16.788067639287350567023103911077753237894893411235
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,p90_e2el_ms,64712.02235063538,63893.89196871781,-818.13038191757,-1.2642633504553688601015830829411353752995614949320
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,p99_e2el_ms,80751.008744766,73432.39609744865,-7318.61264731735,-9.0631841769923611757033068443696823542582793734100
precision-8-c32,precision,TP=EP=DP8: W4A16 / W4A4 - 1,32,w4a4-tp8-ep8-dp8-c32,w4a16-tp8-ep8-dp8-c32,p99.9_e2el_ms,93925.41414325328,77188.54432103144,-16736.86982222184,-17.819319696259289377657180900809765080254493168634
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,duration_s,652.3635014290921,650.7263214238919,-1.6371800052002,-0.25096131246057324015976249593406234282627612513500
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,output_tok_s,7246.3971231441230508022085641987405462617651897870,7264.6285302490212463966628310468333413059817292537,18.2314071048981955944542668480927950442165394667,0.2515927128347585112210634378770304871343502646700
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,output_tok_s_gpu,905.79964039301538135027607052484256828272064872338,908.07856628112765579958285388085416766324771615671,2.27892588811227444930678335601159938052706743333,0.2515927128347585112210634378770304871343502646600
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,interactivity_tok_s_user,124.49052681056898063740363803154056574117940247201,122.65741688078678273781957901352583737079996147403,-1.83310992978219789958405901801472837037944099798,-1.4724894951818701517057799020683943744201861574120
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,mean_ttft_ms,2480.5271914236073,2118.2950513539254,-362.2321400696819,-14.603030409103965237114618618430624015085377519514
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,median_ttft_ms,476.20294243097305,489.0730350743979,12.87009264342485,2.7026487021949483162506405295435929636255431460700
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,std_ttft_ms,5845.389192048187,4763.343103198021,-1082.046088850166,-18.511104278944067513872825154173072240883539473299
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,p90_ttft_ms,6119.390881340953,5201.163604110481,-918.227277230472,-15.005207136388372444487253085138350324456553381236
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,p99_ttft_ms,45985.504217743895,24274.30890020455,-21711.195317539345,-47.213128760610386014866162425218040229163905569789
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,p99.9_ttft_ms,51425.407848202194,51251.90952913618,-173.498319066014,-0.33737859615649001147283491464941160299550643381700
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,mean_tpot_ms,8.098459046652472,8.16273609442826,0.064277047775788,0.7936947931144648491375502216688649204743132027700
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,median_tpot_ms,8.03273972421733,8.152788681111067,0.120048956893737,1.4944957886760605851602010344219555232272924079300
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,std_tpot_ms,0.7028842552029593,0.6541336286894271,-0.0487506265135322,-6.9357972031192183337681474034885735784352454281710
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,p90_tpot_ms,8.920140718338352,8.90902872871214,-0.011111989626212,-0.12457190953689289605042901239526670467016692190500
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,p99_tpot_ms,10.18375089782541,9.859430399409414,-0.324320498415996,-3.1846860913030567673534428474403398144405995395160
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,p99.9_tpot_ms,11.952254925412921,10.490578238794344,-1.461676686618577,-12.229296444395237552455724091293378262052007475456
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,mean_itl_ms,834.2166423771155,843.6863094896481,9.4696671125326,1.1351568203612686596475858710843973194592202377500
precision-8-c64,precision,TP=EP=DP8: W4A16 / W4A4 - 1,64,w4a4-tp8-ep8-dp8-c64,w4a16-tp8-ep8-dp8-c64,median_itl_ms,552.6199059095234,489.73466688767076,-62.88523902185264,-11.379474092297428253804446735127495399116940876588
